sense_id,word_id,word,definition,current_pol,current_speech_pane,proposed_part_of_speech,proposed_domain,proposed_axis_values,proposed_example,confidence,conflict_reason,owner_user_id,owner_user_name,human_part_of_speech,human_domain,human_axis_values,human_example,human_note
9747,15629,شاڤ,دەنگی کەروێشک,باڵندە | دەنگی ئاژەڵ,ناو,ناو,زیندەوەرزانی › باڵندە,ڕەگەز=دوولایەن,,HIGH,پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv),a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9748,15629,شاڤ,مەلێکی لنگ درێژی باڵ شینە هەر لە دەم ئاو دەژی، شاوە ، شاهۆ,باڵندە | دەنگی ئاژەڵ,ناو,ناو,زیندەوەرزانی › باڵندە,ڕەگەز=دوولایەن,,HIGH,پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv),a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9752,15630,عوورین,دەنگی بەرزی گامێش,دەنگ | ئاژەڵ,ناو,ناو,زیندەوەرزانی › ئاژەڵ,ڕەگەز=نێر,,HIGH,پۆل «دەنگ» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9754,15631,شاڤا,هەنگاو، گاو، پا بڵاودانان لە زەوی,ئەنجامدانی کارێک | چەمک,کار,کار,,,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv)",a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9756,15634,شاڤاشین,مەلی شاڤ,باڵندە,ناو,ناو,زیندەوەرزانی › باڵندە,,,HIGH,,a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9758,15635,سارسارۆک,ئاو ڕوونکەرەوە,,ناو,ناو,,,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9759,15636,عوزر,عادەت ژنانە,بارودۆخی جەستەیی,ناو,ناو,زانستیی پزیشکی › بارودۆخی جەستەیی,ڕەگەز=مێ,,HIGH,,432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9760,15636,عوزر,بیانو,بارودۆخی جەستەیی,ناو,ناو,زانستیی پزیشکی › بارودۆخی جەستەیی,ڕەگەز=مێ,,HIGH,,432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9761,15636,عوزر,داوای لێبوردن,بارودۆخی جەستەیی,ناو,ناو,زانستیی پزیشکی › بارودۆخی جەستەیی,ڕەگەز=مێ,,HIGH,,432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9765,15637,شاڤەشین,مەلی شاڤاشین,باڵندە,ناو,ناو,زیندەوەرزانی › باڵندە,,,HIGH,,a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9767,15638,ساڕستە,ڕستەو وشەی ناتەواو وەک: (ئەو پیاوە....),,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9768,15640,عوزرخوایی,داوای بوردن کردن,ئەنجامدانی کارێک,کار,کار,,ڕەگەز=دوولایەن,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9770,15641,شاڤێر,دەبەنگ، گێل و حۆل,گژوگیا | چەمک,ناو | ئاوەڵناو,,,,,LOW,word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «گژوگیا» has no home among the deck's ten (see unmapped.csv) ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv),a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9771,15641,شاڤێر,جۆرە گیایەکە,گژوگیا | چەمک,ناو | ئاوەڵناو,,,,,LOW,word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «گژوگیا» has no home among the deck's ten (see unmapped.csv) ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv),a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9774,15642,عوزرشتن,عادەت ژنانە,بارودۆخی جەستەیی,ناو,ناو,زانستیی پزیشکی › بارودۆخی جەستەیی,ڕەگەز=مێ,,HIGH,,432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9776,15644,شاڤین,باقاندنی کەروێشک,گیانلەبەر | دەنگی ئاژەڵ,ناو,ناو,,,,HIGH,پۆل «گیانلەبەر» has no home among the deck's ten (see unmapped.csv) ; پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv),a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9778,15645,سارمە,گیایەکە بنەکەی بۆ دەقی چیت بەکاردێت,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9779,15645,سارمە,نەخشی تەقەڵ درووی زین,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9780,15645,سارمە,گوڵینگەی لە ئاوریشم و تاڵە زیو,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9781,15646,عوزم,سەنگینی و پشو لەسەوخۆیی,سیفەت,ئاوەڵناو,هاوەڵناو,,ڕەگەز=دوولایەن,,LOW,"پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9783,15648,عوسل,خۆشتنی ئاینی، دەرکردنی لەش لە پیسی .,ئەنجامدانی کارێک,کار,کار,,ڕەگەز=دوولایەن,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision",432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9785,15649,عوسمانەکە,گوندێکی کوردستانە بەعسی کاولی کرد .,گوند,ناو,ناو,,,,HIGH,پۆل «گوند» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9787,15653,عوشاقی,جۆری تری,میوە,ناو,ناو,,,,HIGH,پۆل «میوە» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9789,15657,عوعو,وشەی مناڵ ترسێن ( داکەوە عوعوهات ),دەنگ | بانگکردن,بانگکردن,,,ڕەگەز=دوولایەن,,LOW,جۆری وشە «بانگکردن» has no equivalent among the seven ; پۆل «دەنگ» has no home among the deck's ten (see unmapped.csv) ; پۆل «بانگکردن» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9791,15658,سارە,بەرەبەیانی زوو,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9792,15658,سارە,بەیانی ڕۆژی دواتر,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9793,15659,عول,خێڵ,خێزان و بنەماڵە,ناو,ناو,,,,HIGH,پۆل «خێزان و بنەماڵە» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9795,15661,شاق,ماسیگرە، مەلێکی سپیە بە کۆمەڵ ڕاوەماسی دەکەن,کەرەستە | گیانلەبەر | ئەنجامدانی کارێک | باڵندە | دەنگی ئاژەڵ | چەمک,ناو | کار,,کولتووری › کەرەستە | زیندەوەرزانی › باڵندە,,,LOW,"word carries several parts of speech (ناو / کار); a sense may only have one ; پۆل «گیانلەبەر» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv) ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv)",a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9796,15661,شاق,قیڕەی مریشک,کەرەستە | گیانلەبەر | ئەنجامدانی کارێک | باڵندە | دەنگی ئاژەڵ | چەمک,ناو | کار,,کولتووری › کەرەستە | زیندەوەرزانی › باڵندە,,,LOW,"word carries several parts of speech (ناو / کار); a sense may only have one ; پۆل «گیانلەبەر» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv) ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv)",a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9797,15661,شاق,لێدان بە پشتی پێ، شاب,کەرەستە | گیانلەبەر | ئەنجامدانی کارێک | باڵندە | دەنگی ئاژەڵ | چەمک,ناو | کار,,کولتووری › کەرەستە | زیندەوەرزانی › باڵندە,,,LOW,"word carries several parts of speech (ناو / کار); a sense may only have one ; پۆل «گیانلەبەر» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv) ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv)",a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9798,15661,شاق,هەنگاو,کەرەستە | گیانلەبەر | ئەنجامدانی کارێک | باڵندە | دەنگی ئاژەڵ | چەمک,ناو | کار,,کولتووری › کەرەستە | زیندەوەرزانی › باڵندە,,,LOW,"word carries several parts of speech (ناو / کار); a sense may only have one ; پۆل «گیانلەبەر» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv) ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv)",a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9799,15661,شاق,زللە,کەرەستە | گیانلەبەر | ئەنجامدانی کارێک | باڵندە | دەنگی ئاژەڵ | چەمک,ناو | کار,,کولتووری › کەرەستە | زیندەوەرزانی › باڵندە,,,LOW,"word carries several parts of speech (ناو / کار); a sense may only have one ; پۆل «گیانلەبەر» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv) ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv)",a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9800,15661,شاق,گۆچانی بازی گۆپێن,کەرەستە | گیانلەبەر | ئەنجامدانی کارێک | باڵندە | دەنگی ئاژەڵ | چەمک,ناو | کار,,کولتووری › کەرەستە | زیندەوەرزانی › باڵندە,,,LOW,"word carries several parts of speech (ناو / کار); a sense may only have one ; پۆل «گیانلەبەر» has no home among the deck's ten (see unmapped.csv) ; پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «دەنگی ئاژەڵ» has no home among the deck's ten (see unmapped.csv) ; پۆل «چەمک» has no home among the deck's ten (see unmapped.csv)",a09069b2-3fc6-4c25-8516-d6e452cd7199,Glena,,,,,
9807,15662,عومبەر,حومبەر، ناوی پیاوانە,ناو تایبەت بە ڕەگەزی نێر,ناو,ناو,,ڕەگەز=نێر,,HIGH,پۆل «ناو تایبەت بە ڕەگەزی نێر» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9809,15663,عومدە,بازرگانی زل,پیشە,ناو,ناو,,ڕەگەز=دوولایەن,,HIGH,پۆل «پیشە» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9811,15664,عومدەفرۆش,بازرگانێ کە بەتێکڕایی ماڵ بە بازرگانێکی بچوکتردەفرۆشێت.,ئەنجامدانی کارێک | پیشە,کار,کار,,ڕەگەز=دوولایەن,,LOW,"پۆل «ئەنجامدانی کارێک» is really the part of speech «کار» — routed nowhere, needs a decision ; پۆل «پیشە» has no home among the deck's ten (see unmapped.csv)",432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9813,15665,عەمر,تەمەن، ماوەی،ژیان,مرۆڤ,ناو,ناو,کولتووری › مرۆڤ,ڕەگەز=دوولایەن,,HIGH,,432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9815,15666,عومەر,عومبەر، ناوی پیاوانە,ناو تایبەت بە ڕەگەزی نێر,ناو,ناو,,ڕەگەز=نێر,,HIGH,پۆل «ناو تایبەت بە ڕەگەزی نێر» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9817,15667,عون,قنگ،کونی پاشەوە,ئەندامی جەستە,ناو,ناو,زانستیی پزیشکی › ئەندامی جەستە,ڕەگەز=دوولایەن,,HIGH,,432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9819,15668,عوویرگ,عوور،ورگ,ئەندامی جەستە,ناو,ناو,زانستیی پزیشکی › ئەندامی جەستە,ڕەگەز=دوولایەن,,HIGH,,432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9821,15669,عە,عا,دەنگ,وردە وشە,,,,,LOW,جۆری وشە «وردە وشە» has no equivalent among the seven ; پۆل «دەنگ» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9823,15670,عەبا,عابا,جلوبەرگ,ناو,ناو,,ڕەگەز=مێ,,HIGH,پۆل «جلوبەرگ» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9825,15671,عەبابەیلە,گوندێکی کوردستانە بەعسی کاولی کرد .,گوند,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,پۆل «گوند» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9827,15672,عەباس,ناوەبۆپیاوان,ناو تایبەت بە ڕەگەزی نێر,ناو,ناو,,ڕەگەز=نێر,,HIGH,پۆل «ناو تایبەت بە ڕەگەزی نێر» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9829,15673,عەباسی,گوندایکی کوردستانە کە بەعسی کاولی کرد,گوند,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,پۆل «گوند» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9831,15674,عەبانی,سوکەڵە ناوی عبداڵلە، ناوی پیاوانە .,ناو تایبەت بە ڕەگەزی نێر,ناو,ناو,,ڕەگەز=نێر,,HIGH,پۆل «ناو تایبەت بە ڕەگەزی نێر» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9833,15675,عەبد,کۆیلە، بەنی,سیفەت,ناو | ئاوەڵناو,,,ڕەگەز=دوولایەن,,LOW,"word carries several parts of speech (ناو / هاوەڵناو); a sense may only have one ; پۆل «سیفەت» is really the part of speech «هاوەڵناو» — routed nowhere, needs a decision",432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9835,15676,عەبدە,سوکەڵە ناوی عبدالڵە,ناو تایبەت بە ڕەگەزی نێر,ناو,ناو,,ڕەگەز=نێر,,HIGH,پۆل «ناو تایبەت بە ڕەگەزی نێر» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9837,15677,عەبدۆیی,ناوی هۆزێکی کوردە، کە سمایلاغای سمکۆلەوانە.,خاوەندارییەتی | خێزان و بنەماڵە,ناو,ناو,,ڕەگەز=دوولایەن,,HIGH,پۆل «خاوەندارییەتی» has no home among the deck's ten (see unmapped.csv) ; پۆل «خێزان و بنەماڵە» has no home among the deck's ten (see unmapped.csv),432b11b0-059a-4486-9981-ae6a7fe0f1c4,sakar,,,,,
9839,15683,ساز,ئامرازێکی مۆسیقی,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9840,15683,ساز,دڵخۆش,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9841,15683,ساز,دەوڵەمەند,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9842,15683,ساز,ئامادە,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9843,15683,ساز,بارگەوکەلوپەلی سەفەر,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9844,15684,سازان,ساچان,,ناو,ناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9845,15685,سازاندن,پێکهێنانەوەی دوو لایەنی دژ,,کار,کار,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9846,15687,سازبوون,ئامادەبوون,,کار,کار,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9847,15688,سازبەند,سازبەند،سازژەن,,ناو,ناو,,ڕەگەز=دوولایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9848,15690,سازشت,ساچان,,ئاوەڵناو,هاوەڵناو,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9849,15691,سازڤان,سازڤان,,ناو,ناو,,ڕەگەز=دوولایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9850,15692,سازکردن,ئامادەکردن,,کار,کار,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9851,15692,سازکردن,ڕاستکردن,,کار,کار,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9852,15695,سازەند,زوڕناژەن،سازلێدەر,,ناو,ناو,,ڕەگەز=دوولایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9853,15703,ساغبوونەوە,بە ئاکام گەیشتنی کارێک,,کار,کار,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
9854,15703,ساغبوونەوە,چاکبوونەوە لە نەخۆشی,,کار,کار,,ڕەگەز=بێلایەن,,HIGH,,28902dbf-4614-41c6-af7d-b36d8dc5fce6,parzhin,,,,,
